id,dist_latest_transaction_address_km,email,application_date,site_visits_A,site_visits_B,site_visits_C,credit_limit,number_of_transactions,is_fraud
2009,unknown,kgladtbachip@typepad.com,2019-02-10 19:58:29.463947,1.0,1.0,1.0,"$1,169.84",25,0
2010,1.0,ecodlin99@ovh.net,2019-02-02 20:22:18.132774,13.0,2.0,2.0,"$1,144.75",20,0
2011,1.0,lmeechan7i@themeforest.net,2019-02-25 14:26:21.892205,16.0,1.0,1.0,"$1,575.59",18,0
2012,29.0,gkeeling8s@facebook.com,2019-01-31 06:48:38.017590,0.0,1.0,1.0,"$1,234.81",23,0
2013,1.0,emaclardie78@amazon.co.jp,2019-02-20 00:14:29.264812,1.0,1.0,1.0,"$1,108.24",17,0
2014,1.0,mcrollr6@umich.edu,2019-02-13 10:05:40.278290,18.0,0.0,0.0,"$1,446.60",20,0
2015,2.0,gsouthwickdt@alexa.com,2019-03-10 02:34:54.154781,2.0,1.0,1.0,"$1,495.44",20,0
2016,1.0,gcraddyou@nih.gov,2019-03-10 18:35:52.774085,7.0,1.0,1.0,"$1,090.01",19,0
2017,7.0,gblumirej2@facebook.com,2019-02-06 10:46:49.915441,7.0,4.0,4.0,"$1,329.49",22,0
2018,2.0,cmorforthqk@soundcloud.com,2019-02-26 11:44:00.135253,25.0,1.0,1.0,"$1,190.75",14,0
2019,5.0,dkruschovn7@unblog.fr,2019-03-16 10:30:05.064667,1.0,0.0,0.0,"$1,036.82",14,0
2020,5.0,lallinbq@cbsnews.com,2019-03-03 16:18:34.921515,2.0,0.0,0.0,"$1,639.98",18,0
2021,4.0,ecoggillhv@themeforest.net,2019-03-16 16:18:43.034524,5.0,2.0,2.0,"$1,303.92",26,0
2022,2.0,omcclymonddl@amazon.co.jp,2019-02-26 09:31:37.309594,25.0,4.0,4.0,"$1,750.57",20,0
2023,3.0,dbrookesbie69@discuz.net,2019-02-17 11:23:36.678854,9.0,1.0,1.0,"$1,829.39",22,0
2024,3.0,tvallentin41@chron.com,2019-02-22 16:54:59.706855,29.0,2.0,2.0,"$1,472.17",18,0
2025,2.0,mbernardth1@typepad.com,2019-02-27 23:08:56.673289,1.0,3.0,3.0,"$1,289.40",17,0
2026,1.0,tmardollap@typepad.com,2019-02-01 15:31:06.906209,0.0,2.0,2.0,"$1,547.06",14,0
2027,6.0,bladelqn@yolasite.com,2019-01-31 23:59:08.613813,9.0,3.0,3.0,"$2,646.89",23,0
2028,11.0,rsenior61@facebook.com,2019-02-15 19:20:28.517249,25.0,0.0,0.0,"$1,910.67",22,0
2029,1.0,bduleyg5@alexa.com,2019-03-09 16:55:05.705723,13.0,4.0,4.0,"$1,321.54",25,0
2030,7.0,sbennedickid@amazon.co.jp,2019-02-11 15:27:31.684096,0.0,1.0,1.0,"$1,028.43",20,0
2031,1.0,gjozwiakab@tiny.cc,2019-03-06 08:17:58.043940,5.0,0.0,0.0,"$3,476.54",13,0
2032,12.0,mpettiwardaz@slashdot.org,2019-03-16 03:57:42.341914,14.0,1.0,1.0,"$1,200.48",17,0
2033,8.0,rdriffillh4@amazon.co.jp,2019-02-19 03:11:12.444969,15.0,0.0,0.0,"$2,873.20",19,0
2034,2.0,wdiboldihd@tiny.cc,2019-01-30 03:07:57.545365,6.0,4.0,4.0,"$1,210.72",25,0
2035,3.0,gmulhollandjz@amazon.co.jp,2019-03-15 07:52:47.502399,5.0,3.0,3.0,"$1,192.71",12,0
2036,4.0,searsmangi@tuttocitta.it,2019-03-19 03:35:27.213036,0.0,1.0,1.0,"$1,817.14",17,0
2037,1.0,dleninqe@slashdot.org,2019-02-09 18:03:59.615464,1.0,1.0,1.0,"$1,241.61",22,0
2038,10.0,tkitchingmanhw@desdev.cn,2019-01-30 21:05:06.904869,10.0,0.0,0.0,"$1,766.79",19,0
2039,1.0,mgasonpu@themeforest.net,2019-03-23 17:18:48.348585,1.0,0.0,0.0,"$1,108.26",20,0
2040,7.0,jmalkinson2m@alexa.com,2019-02-17 09:53:34.102429,0.0,1.0,1.0,"$1,187.95",16,0
2041,0.0,gchaulkpq@alexa.com,2019-01-28 01:17:40.103051,10.0,0.0,0.0,"$1,621.39",18,0
2042,7.0,fwallbrook8r@yolasite.com,2019-03-13 07:07:20.982258,1.0,0.0,0.0,"$1,246.87",16,0
2043,13.0,wnelhams83@amazon.co.jp,2019-02-23 10:44:25.356547,1.0,0.0,0.0,"$1,091.96",19,0
2044,1.0,akilcoyne8f@topsy.com,2019-03-22 00:56:18.318286,24.0,2.0,2.0,"$1,619.21",21,0
2045,11.0,fgrevilleo2@alexa.com,2019-03-20 11:28:15.013896,1.0,1.0,1.0,"$2,745.66",23,0
2046,2.0,wdemeadc@facebook.com,2019-02-27 21:08:42.685600,21.0,0.0,0.0,"$1,140.45",16,0
2047,9.0,ealbasinie4@nih.gov,2019-03-04 12:38:04.238322,1.0,2.0,2.0,"$1,175.47",17,0
2048,0.0,ecordeiro2t@chron.com,2019-02-11 19:53:40.239652,0.0,0.0,0.0,"$1,828.03",20,0
2049,2.0,pallwarda1@themeforest.net,2019-02-25 20:52:39.373719,30.0,0.0,0.0,"$1,099.56",17,0
2050,1.0,gsimukov55@ezinearticles.com,2019-03-02 00:29:13.410033,4.0,1.0,1.0,"$2,000.89",19,0
2051,4.0,jpfefflei5@discuz.net,2019-02-06 20:48:14.364595,3.0,2.0,2.0,"$1,247.90",14,0
2052,8.0,pgrinvaldsas@desdev.cn,2019-03-23 07:44:38.923221,4.0,0.0,0.0,"$1,340.49",18,0
2053,8.0,thuckergv@psu.edu,2019-02-12 00:36:56.997614,4.0,1.0,1.0,"$1,838.86",22,0
2054,10.0,hwestcarr54@alexa.com,2019-02-07 11:08:40.459387,7.0,0.0,0.0,"$1,479.18",21,0
2055,0.0,erockinghamb2@nih.gov,2019-02-04 17:29:31.585162,1.0,2.0,2.0,"$1,144.52",18,0
2056,20.0,malvaradoig@amazon.co.jp,2019-03-20 04:14:53.960615,1.0,1.0,1.0,"$1,877.16",23,0
2057,0.0,djacklingah@yolasite.com,2019-03-23 12:53:08.806595,3.0,0.0,0.0,"$1,718.65",18,0
2058,1.0,kdoolanjm@alexa.com,2019-02-03 15:51:05.924029,7.0,1.0,1.0,"$1,068.00",20,0
2059,2.0,cewols4q@amazon.co.jp,2019-02-19 13:16:16.739402,5.0,3.0,3.0,"$1,192.50",23,0
2060,15.0,mgulberg3r@chron.com,2019-03-01 00:07:49.421248,9.0,0.0,0.0,"$1,010.26",18,0
2061,4.0,mlief25@alexa.com,2019-02-16 05:17:34.604797,17.0,1.0,1.0,"$1,632.43",19,0
2062,1.0,cpezeyni@umich.edu,2019-03-19 10:38:40.569136,5.0,1.0,1.0,"$1,128.73",18,0
2063,16.0,dlemarchandr3@yolasite.com,2019-03-16 15:20:30.228267,1.0,2.0,2.0,"$2,828.72",23,0
2064,2.0,mpeartreeb9@facebook.com,2019-03-08 23:36:17.298665,4.0,0.0,0.0,"$1,163.95",25,0
2065,19.0,rperkinslq@amazon.co.jp,2019-03-04 01:34:46.628168,8.0,1.0,1.0,"$1,071.43",24,0
2066,6.0,ahaberfieldq7@tuttocitta.it,2019-03-09 05:27:54.543401,5.0,0.0,0.0,"$1,166.99",19,0
2067,1.0,egarvagh2i@desdev.cn,2019-01-30 23:48:44.249746,3.0,1.0,1.0,"$1,151.46",20,0
2068,7.0,jsuggittco@slashdot.org,2019-03-13 02:47:23.735630,2.0,0.0,0.0,"$1,414.71",15,0
2069,8.0,cantoniottiige@amazon.co.jp,2019-02-16 05:32:03.681478,0.0,5.0,5.0,"$1,256.09",22,0
2070,3.0,mmcaviy20@soundcloud.com,2019-02-17 22:25:36.455824,7.0,0.0,0.0,"$1,509.86",19,0
2071,1.0,eodornan9b@slashdot.org,2019-01-25 14:42:24.684172,7.0,1.0,1.0,"$2,237.20",17,0
2072,3.0,iharlern1@desdev.cn,2019-02-15 03:54:48.615151,17.0,0.0,0.0,"$1,083.80",19,0
2073,4.0,zdawdarycy@discuz.net,2019-03-19 10:15:10.563584,23.0,1.0,1.0,"$1,253.20",20,0
2074,1.0,stassellqc@discuz.net,2019-03-05 19:51:58.382844,1.0,1.0,1.0,"$1,443.62",23,0
2075,2.0,kroebottom94@typepad.com,2019-03-22 04:53:56.046799,5.0,1.0,1.0,"$1,429.15",20,0
2076,3.0,wscottingh8@yolasite.com,2019-02-06 05:38:09.223512,4.0,1.0,1.0,"$1,117.39",15,0
2077,2.0,tmanilowpz@themeforest.net,2019-02-15 04:58:15.844016,28.0,2.0,2.0,"$1,110.67",22,0
2078,0.0,rstone7o@themeforest.net,2019-03-24 15:47:27.060876,1.0,1.0,1.0,"$1,336.37",17,0
2079,4.0,nbuttwell6v@hatena.ne.jp,2019-02-21 20:04:13.993934,2.0,0.0,0.0,"$2,003.16",24,0
2080,3.0,kgadsonmq@squidoo.com,2019-01-27 22:51:01.173673,24.0,5.0,5.0,"$1,228.92",18,0
2081,8.0,zbretonqb@slashdot.org,2019-02-22 22:40:32.776546,2.0,1.0,1.0,"$1,523.35",19,0
2082,5.0,icattersonr4@yolasite.com,2019-03-11 05:05:05.357997,8.0,2.0,2.0,"$2,205.35",17,0
2083,5.0,pcaugheyhn@soundcloud.com,2019-03-26 01:03:52.858160,6.0,1.0,1.0,"$1,558.32",15,0
2084,2.0,spitkinsiv@squidoo.com,2019-02-20 13:37:01.587712,2.0,0.0,0.0,"$1,169.07",24,0
2085,5.0,searsmangi@themeforest.net,2019-01-30 23:26:36.582355,15.0,0.0,0.0,"$1,562.53",11,0
2086,6.0,hasserrc@desdev.cn,2019-03-04 05:56:59.394175,10.0,0.0,0.0,"$1,173.72",20,0
2087,11.0,tpidcockoz@yolasite.com,2019-02-02 04:49:26.338340,4.0,1.0,1.0,"$1,175.83",26,0
2088,2.0,fwhiskerdng@desdev.cn,2019-02-28 07:40:44.048297,6.0,0.0,0.0,"$1,355.79",22,0
2089,0.0,dgozzettlg@facebook.com,2019-03-22 04:52:34.826878,24.0,0.0,0.0,"$1,111.79",19,0
2090,4.0,bwhetnall37@desdev.cn,2019-02-09 11:19:12.738006,17.0,0.0,0.0,"$1,443.34",17,1
2091,11.0,calastairf4@amazon.co.jp,2019-02-12 03:31:11.027406,10.0,5.0,5.0,"$2,170.37",22,1
2092,2.0,lglashbydv@themeforest.net,2019-03-13 17:05:05.721027,14.0,2.0,2.0,"$1,312.62",18,0
2093,unknown,agauchier13@nih.gov,2019-02-20 06:35:15.441628,5.0,1.0,1.0,"$1,928.15",27,0
2094,2.0,nbroomhallhy@themeforest.net,2019-01-28 14:03:42.586838,10.0,1.0,1.0,"$1,146.48",18,0
2095,7.0,vmitchelmore8t@yolasite.com,2019-02-28 02:52:44.211354,6.0,2.0,2.0,"$1,784.92",18,0
2096,1.0,tlacotte1y@facebook.com,2019-01-26 15:50:35.868097,13.0,2.0,2.0,"$1,152.87",14,0
2097,8.0,cgabottinj@nih.gov,2019-01-30 11:09:30.483106,8.0,0.0,0.0,"$1,394.23",16,0
2098,2.0,ddodshon76@themeforest.net,2019-02-08 15:40:45.826780,35.0,0.0,0.0,"$1,402.17",20,0
2099,1.0,pbalmforthkl@chron.com,2019-03-16 22:54:07.519372,7.0,1.0,1.0,"$1,158.53",21,0
2100,2.0,scallister7@amazon.co.jp,2019-03-12 08:10:35.004052,19.0,1.0,1.0,"$1,628.14",21,0
2101,4.0,cgrubeae@facebook.com,2019-03-09 18:36:13.060246,1.0,2.0,2.0,"$1,454.55",15,0
2102,5.0,fsly9r@amazon.co.jp,2019-02-12 12:36:51.053295,2.0,3.0,3.0,"$1,017.26",23,0
2103,0.0,ctofano6l@nih.gov,2019-03-13 04:21:01.122163,5.0,0.0,0.0,"$1,160.94",16,1
2104,9.0,ctwiddlenz@nih.gov,2019-02-05 11:57:26.069387,1.0,1.0,1.0,"$1,467.33",16,0
2105,1.0,lhuskpk@umich.edu,2019-02-03 06:25:52.001204,4.0,1.0,1.0,"$1,906.33",17,0
2106,3.0,iradbournlt@amazon.co.jp,2019-02-17 09:20:39.918720,1.0,2.0,2.0,"$1,470.15",20,0
2107,1.0,jstainpe@yolasite.com,2019-03-13 00:49:14.389058,3.0,4.0,4.0,"$1,310.66",13,0
2108,7.0,sdavidowskybw@soundcloud.com,2019-03-13 20:27:25.457130,16.0,0.0,0.0,"$1,037.88",13,0
2109,3.0,cshottinev@themeforest.net,2019-02-18 05:41:47.194906,3.0,0.0,0.0,"$2,336.17",26,0
2110,19.0,gwhistanceow@yolasite.com,2019-02-01 07:34:11.026127,5.0,0.0,0.0,"$2,067.58",22,0
2111,2.0,bmabbot1w@sbwire.com,2019-02-15 07:52:12.546702,21.0,0.0,0.0,"$1,243.35",20,0
2112,6.0,glayfieldz@themeforest.net,2019-01-31 03:11:30.341091,2.0,2.0,2.0,"$2,220.56",21,0
2113,3.0,jcreasyp8@amazon.co.jp,2019-01-26 03:47:17.092241,4.0,5.0,5.0,"$1,329.52",19,0
2114,1.0,hsymonesiu@amazon.co.jp,2019-03-26 00:39:35.707090,3.0,0.0,0.0,"$1,545.13",23,0
2115,0.0,gdubarrym5@themeforest.net,2019-02-15 17:25:39.914461,7.0,0.0,0.0,"$1,170.94",15,0
2116,7.0,lbroschkeex@amazon.co.jp,2019-02-28 18:02:25.559709,3.0,1.0,1.0,"$2,479.42",25,0
2117,14.0,blimpkinrl@soundcloud.com,2019-02-05 23:47:55.514396,6.0,0.0,0.0,"$1,098.26",19,1
2118,0.0,deatttokk7@sbwire.com,2019-02-20 06:50:38.228641,1.0,1.0,1.0,"$1,649.16",19,1
2119,2.0,jconrath3g@umich.edu,2019-02-05 01:52:51.874174,8.0,0.0,0.0,"$1,610.67",17,0
2120,8.0,lfairclough9@psu.edu,2019-03-23 09:49:02.470320,4.0,1.0,1.0,"$1,370.13",23,0
2121,6.0,nstratleyov@facebook.com,2019-03-20 05:20:20.660700,37.0,1.0,1.0,"$1,217.50",14,0
2122,8.0,jledster3k@facebook.com,2019-02-17 23:28:20.915426,18.0,2.0,2.0,"$1,108.07",11,0
2123,6.0,mcrickbh@unblog.fr,2019-03-08 17:56:46.695041,22.0,2.0,2.0,"$1,584.36",20,0
2124,4.0,rkleintjj@nih.gov,2019-01-26 00:58:49.890201,7.0,1.0,1.0,"$1,673.71",20,0
2125,8.0,sornilsg@alexa.com,2019-02-13 07:05:26.706721,2.0,1.0,1.0,"$1,012.62",24,0
2126,1.0,ctonermb@themeforest.net,2019-02-09 09:34:14.050528,6.0,1.0,1.0,"$1,160.98",14,0
2127,0.0,ethying9g@themeforest.net,2019-02-01 21:10:30.395159,19.0,2.0,2.0,"$1,050.57",17,0
2128,9.0,alangthornequ@nih.gov,2019-02-01 12:13:10.932477,6.0,1.0,1.0,"$1,831.95",24,0
2129,4.0,wscottingh8@alexa.com,2019-02-03 18:51:12.536679,5.0,1.0,1.0,"$1,590.63",14,0
2130,12.0,clatchee@nih.gov,2019-02-08 01:33:23.450354,8.0,0.0,0.0,"$1,775.53",24,0
2131,10.0,ahampiw@chron.com,2019-03-04 08:56:55.037292,8.0,0.0,0.0,"$2,275.15",25,0
2132,2.0,fitzkinom@ezinearticles.com,2019-02-21 06:43:12.068062,1.0,1.0,1.0,"$1,032.04",15,0
2133,3.0,jscripps43@unc.edu,2019-01-27 23:31:57.684506,12.0,3.0,3.0,"$1,516.75",27,0
2134,0.0,agrimsdelld0@themeforest.net,2019-02-22 01:19:24.371918,1.0,1.0,1.0,"$1,359.06",16,0
2135,1.0,hphillpot3f@facebook.com,2019-03-02 22:08:41.971030,6.0,0.0,0.0,"$2,317.33",21,0
2136,1.0,qburnistonp4@desdev.cn,2019-02-04 14:32:02.486873,6.0,0.0,0.0,"$1,333.63",23,0
2137,4.0,muvedalemd@facebook.com,2019-02-28 19:21:28.839828,7.0,0.0,0.0,"$1,688.52",17,0
2138,18.0,vbernardin7c@alexa.com,2019-02-28 07:13:24.705316,38.0,1.0,1.0,"$1,370.70",16,0
2139,5.0,lvenablesl4@ezinearticles.com,2019-03-05 18:52:35.491479,0.0,1.0,1.0,"$1,334.39",17,0
2140,3.0,tmacdonell5g@facebook.com,2019-02-28 20:30:13.602458,37.0,1.0,1.0,"$2,545.33",16,0
2141,4.0,lhuskpk@desdev.cn,2019-03-21 02:04:53.895757,1.0,0.0,0.0,"$1,022.23",16,0
2142,7.0,zdawdarycy@squidoo.com,2019-03-22 13:26:13.198446,6.0,1.0,1.0,"$1,046.81",25,0
2143,0.0,odottrella0@umich.edu,2019-02-25 12:02:57.965341,17.0,0.0,0.0,"$1,271.01",15,0
2144,2.0,wscottingh8@unblog.fr,2019-03-19 02:21:46.678282,26.0,1.0,1.0,"$1,206.94",19,0
2145,10.0,cdowning8m@umich.edu,2019-02-17 02:58:22.014187,37.0,0.0,0.0,"$1,128.38",24,0
2146,unknown,mgulberg3r@amazon.co.jp,2019-03-19 02:48:18.790329,2.0,2.0,2.0,"$2,149.76",21,0
2147,3.0,gkidstounog@themeforest.net,2019-02-04 12:55:58.480236,3.0,1.0,1.0,"$1,215.75",20,0
2148,1.0,clloydwilliamscr@discuz.net,2019-03-20 00:58:48.665200,1.0,0.0,0.0,"$2,381.92",20,0
2149,3.0,vguerrijf@facebook.com,2019-03-13 18:58:13.150994,1.0,1.0,1.0,"$1,079.81",19,0
2150,0.0,wdiboldihd@umich.edu,2019-02-17 03:30:32.595738,5.0,1.0,1.0,"$1,727.83",12,1
2151,1.0,bbenson30@nih.gov,2019-03-02 09:03:43.143267,0.0,1.0,1.0,"$1,234.53",12,0
2152,9.0,bstaplese8@themeforest.net,2019-03-24 14:44:55.394990,5.0,0.0,0.0,"$1,229.82",22,0
2153,0.0,rsyderbf@chron.com,2019-03-25 19:44:50.091893,28.0,3.0,3.0,"$1,204.26",17,0
2154,4.0,vfaughny24@psu.edu,2019-03-21 02:33:23.984728,9.0,0.0,0.0,"$1,477.14",16,0
2155,6.0,dwyllt57@facebook.com,2019-01-26 16:55:10.975168,23.0,0.0,0.0,"$1,193.00",23,0
2156,9.0,acanland5i@umich.edu,2019-03-04 19:39:48.651712,28.0,0.0,0.0,"$1,075.12",18,0
2157,1.0,rwass5h@facebook.com,2019-03-12 18:24:31.245352,2.0,0.0,0.0,"$1,631.70",25,0
2158,0.0,slysn3@nih.gov,2019-02-27 07:53:20.771470,0.0,0.0,0.0,"$1,097.58",22,0
2159,1.0,epaolozzil7@yolasite.com,2019-02-13 13:39:53.751787,12.0,1.0,1.0,"$1,398.40",14,0
2160,3.0,fgiametti2o@chron.com,2019-02-11 10:40:59.430417,3.0,0.0,0.0,"$1,235.07",15,0
2161,9.0,ljordanps@yolasite.com,2019-03-19 17:27:43.941057,4.0,0.0,0.0,"$4,112.44",19,0
2162,20.0,pdabney4k@themeforest.net,2019-02-27 14:47:44.978062,8.0,1.0,1.0,"$1,493.34",20,0
2163,1.0,elaverackrp@topsy.com,2019-02-25 23:13:37.998613,5.0,1.0,1.0,"$1,245.71",23,0
2164,6.0,ngillhespyar@chron.com,2019-02-12 08:14:16.026564,2.0,1.0,1.0,"$1,683.20",21,0
2165,1.0,cmattinon@facebook.com,2019-03-20 17:23:38.889062,1.0,0.0,0.0,"$2,484.79",32,0
2166,3.0,jdaymentrb@umich.edu,2019-02-02 04:15:00.248757,1.0,2.0,2.0,"$1,117.53",23,0
2167,12.0,nsmalingcx@yolasite.com,2019-03-02 02:52:24.421206,13.0,1.0,1.0,"$1,190.49",18,0
2168,2.0,smariette6r@facebook.com,2019-03-15 14:22:28.730381,1.0,0.0,0.0,"$1,428.48",19,0
2169,2.0,lhair2r@themeforest.net,2019-02-14 08:39:26.307209,6.0,1.0,1.0,"$1,242.89",17,0
2170,0.0,sminchell2e@yolasite.com,2019-03-17 12:21:36.664324,10.0,1.0,1.0,"$1,253.64",24,0
2171,17.0,bmchancj@yolasite.com,2019-02-08 16:06:58.086882,17.0,4.0,4.0,"$1,012.64",27,1
2172,6.0,geakenej@chron.com,2019-03-26 11:38:48.140437,8.0,1.0,1.0,"$1,397.35",20,0
2173,8.0,cpezeyni@themeforest.net,2019-03-06 20:24:14.435586,1.0,1.0,1.0,"$1,047.42",20,0
2174,1.0,sstandrin7w@chron.com,2019-01-28 15:43:10.420176,13.0,0.0,0.0,"$1,147.17",17,0
2175,2.0,dchoppen2y@amazon.co.jp,2019-02-16 04:13:04.628419,6.0,3.0,3.0,"$2,204.21",24,0
2176,5.0,sslackkf@facebook.com,2019-02-04 16:26:25.152128,10.0,0.0,0.0,"$1,734.59",24,0
2177,7.0,mcaddieseg@amazon.co.jp,2019-03-10 03:02:06.820824,7.0,1.0,1.0,"$2,154.48",15,0
2178,4.0,mlittledike2n@desdev.cn,2019-03-09 13:37:30.187000,2.0,2.0,2.0,"$1,508.83",16,0
2179,2.0,rbrandhardylv@chron.com,2019-02-15 03:27:35.785179,6.0,0.0,0.0,"$3,184.71",23,0
2180,0.0,rblebyqa@alexa.com,2019-02-04 09:47:06.381452,5.0,0.0,0.0,"$1,058.66",26,0
2181,3.0,lmoencu@yolasite.com,2019-02-03 05:23:31.941433,6.0,2.0,2.0,"$1,351.82",19,0
2182,6.0,zarborjt@chron.com,2019-02-11 01:12:10.730559,15.0,0.0,0.0,"$1,728.02",25,0
2183,13.0,abrayfordr8@umich.edu,2019-02-24 17:02:29.924174,1.0,1.0,1.0,"$2,103.95",16,0
2184,1.0,tounsworthb5@facebook.com,2019-01-28 06:43:54.942472,6.0,0.0,0.0,"$1,853.28",30,0
2185,3.0,dimlockm1@amazon.co.jp,2019-03-23 06:37:33.963100,1.0,1.0,1.0,"$1,517.69",16,0
2186,1.0,cchaves7v@slashdot.org,2019-01-31 19:03:27.997057,9.0,1.0,1.0,"$1,191.98",22,0
2187,1.0,mklemencicnp@facebook.com,2019-02-01 23:43:46.409250,4.0,1.0,1.0,"$1,948.16",16,0
2188,18.0,amoatt9t@unblog.fr,2019-03-13 13:37:57.718981,9.0,1.0,1.0,"$1,499.99",13,0
2189,0.0,vwaddie1s@yolasite.com,2019-01-29 23:00:54.778747,4.0,0.0,0.0,"$1,968.96",22,0
2190,2.0,tgibbonad@cbslocal.com,2019-03-01 09:28:45.541218,9.0,0.0,0.0,"$1,058.94",18,0
2191,1.0,jeasson10@ocn.ne.jp,2019-02-04 12:22:45.924732,15.0,1.0,1.0,"$1,073.31",28,0
2192,8.0,kpechardop@desdev.cn,2019-03-18 10:33:29.479264,14.0,1.0,1.0,"$1,429.16",24,0
2193,2.0,achavefu@chron.com,2019-03-25 00:28:11.195352,18.0,0.0,0.0,"$1,212.49",16,0
2194,4.0,vbernardin7c@ezinearticles.com,2019-02-17 13:06:17.303479,11.0,2.0,2.0,"$1,205.00",16,0
2195,7.0,ivonasekgy@alexa.com,2019-03-06 18:40:06.842468,34.0,1.0,1.0,"$1,031.33",21,0
2196,5.0,edinisku@facebook.com,2019-01-31 19:50:05.011395,12.0,0.0,0.0,"$1,330.03",21,0
2197,7.0,jbradbeeri9@slashdot.org,2019-03-05 05:01:22.917559,4.0,1.0,1.0,"$1,423.90",24,0
2198,2.0,jlackied@alexa.com,2019-03-09 21:12:16.637488,5.0,1.0,1.0,"$1,006.48",16,0
2199,2.0,cseagarlk@desdev.cn,2019-03-23 15:27:14.159911,11.0,2.0,2.0,"$2,047.82",16,0
2200,11.0,mleclercqls@typepad.com,2019-02-14 19:00:28.921281,1.0,0.0,0.0,"$1,293.87",17,0
2201,8.0,agauchier13@facebook.com,2019-03-12 04:54:31.309261,1.0,0.0,0.0,"$1,036.81",22,0
2202,2.0,ekeeffegc@amazon.co.jp,2019-01-26 12:04:26.708122,5.0,1.0,1.0,"$1,134.21",15,0
2203,1.0,idelahayep6@facebook.com,2019-02-26 15:56:20.813709,11.0,1.0,1.0,"$1,168.99",13,0
2204,1.0,vfaughny24@facebook.com,2019-03-23 10:51:05.208476,5.0,1.0,1.0,"$1,015.38",21,0
2205,0.0,sdavidowskybw@amazon.co.jp,2019-02-28 11:19:12.257007,6.0,1.0,1.0,"$2,150.00",23,0
2206,3.0,ptidykj@wikimedia.org,2019-03-22 09:36:37.496794,1.0,0.0,0.0,"$1,305.58",33,0
2207,2.0,gcosbee4a@umich.edu,2019-03-08 17:03:13.834640,19.0,0.0,0.0,"$1,159.72",22,0
2208,1.0,bminmagho9@amazon.co.jp,2019-02-01 18:09:49.512285,3.0,4.0,4.0,"$1,200.31",15,0
2209,3.0,ekeyndeh@desdev.cn,2019-01-29 07:02:27.950624,7.0,1.0,1.0,"$1,465.61",20,0
2210,0.0,balp4b@amazon.co.jp,2019-03-10 02:29:35.077615,12.0,1.0,1.0,"$1,095.74",23,0
2211,5.0,eodornan9b@discuz.net,2019-02-24 18:20:25.345010,29.0,1.0,1.0,"$2,166.68",19,0
2212,1.0,ghassewellf2@yolasite.com,2019-02-25 07:44:38.840376,4.0,1.0,1.0,"$1,423.98",30,0
2213,1.0,lbarfittep@umich.edu,2019-02-12 12:32:55.454631,17.0,1.0,1.0,"$1,003.54",24,0
2214,1.0,gsimukov55@desdev.cn,2019-03-20 11:20:08.982028,0.0,1.0,1.0,"$2,211.39",15,0
2215,21.0,llowmanbo@soundcloud.com,2019-02-07 16:32:31.761108,11.0,0.0,0.0,"$1,196.05",22,0
2216,3.0,tpidcockoz@desdev.cn,2019-03-01 17:39:30.500688,46.0,0.0,0.0,"$1,697.11",23,0
2217,9.0,awinterson39@alexa.com,2019-02-05 04:28:40.168026,2.0,2.0,2.0,"$1,105.89",30,0
2218,8.0,kpeatman16@themeforest.net,2019-01-30 15:05:41.549325,1.0,1.0,1.0,"$1,484.92",26,0
2219,0.0,cglasgow5q@facebook.com,2019-03-06 13:42:00.188905,13.0,0.0,0.0,"$1,343.87",17,0
2220,3.0,noldam5z@unblog.fr,2019-03-01 22:38:54.650509,9.0,0.0,0.0,"$1,087.87",22,0
2221,7.0,vfribergr0@chron.com,2019-03-11 08:20:44.197536,10.0,2.0,2.0,"$1,078.52",22,0
2222,3.0,gdewar68@desdev.cn,2019-02-07 07:26:09.812275,13.0,0.0,0.0,"$1,708.34",18,0
2223,5.0,spitkinsiv@themeforest.net,2019-03-11 05:57:23.798040,10.0,0.0,0.0,"$1,042.09",19,0
2224,9.0,dkupisg2@facebook.com,2019-03-10 15:15:38.651046,9.0,0.0,0.0,"$1,125.91",23,0
2225,11.0,erockinghamb2@facebook.com,2019-02-05 12:57:00.041532,0.0,1.0,1.0,"$1,755.70",13,0
2226,5.0,fbraysherf@squidoo.com,2019-01-30 05:52:42.316057,0.0,1.0,1.0,"$2,812.41",20,0
2227,unknown,mmckeneymp@unc.edu,2019-03-15 12:49:24.177934,0.0,3.0,3.0,"$1,059.16",23,0
2228,0.0,rouldcottij@umich.edu,2019-02-11 11:57:14.444927,8.0,1.0,1.0,"$1,101.21",18,0
2229,1.0,cmorandoik@themeforest.net,2019-02-21 03:02:39.569202,1.0,1.0,1.0,"$1,109.94",19,0
2230,4.0,cmoulsdall9q@unblog.fr,2019-02-04 11:35:38.058207,7.0,0.0,0.0,"$1,849.10",14,0
2231,0.0,nvostaf@tuttocitta.it,2019-03-14 04:20:51.462377,10.0,2.0,2.0,"$1,415.69",15,0
2232,4.0,jcalverjv@nih.gov,2019-03-11 08:24:19.495084,7.0,1.0,1.0,"$1,058.66",24,0
2233,2.0,ekeeffegc@themeforest.net,2019-02-24 15:13:17.931036,20.0,0.0,0.0,"$1,163.26",17,0
2234,7.0,daviesongb@soundcloud.com,2019-03-13 17:45:49.367853,2.0,1.0,1.0,"$1,360.54",17,0
2235,0.0,jdarbishire9j@alexa.com,2019-02-10 00:46:49.375709,1.0,0.0,0.0,"$1,704.60",24,0
